Author,App,App ID,Total
Adham Ahmed,Card Wars - Adventure Time;Let's Create! Pottery Lite;Papa Pear Saga;Striker Soccer London,com.turner.cardwars;pl.idreams.potterylite;com.midasplayer.apps.papapearsaga;com.uplayonline.strikersoccerolympic,4
Adham Elfikey,Google Photos;Hotspot Shield Free VPN Proxy & Wi-Fi Security,com.google.android.apps.photos;hotspotshield.android.vpn,2
Adham H.j,Google Photos;Hotspot Shield Free VPN Proxy & Wi-Fi Security,com.google.android.apps.photos;hotspotshield.android.vpn,2
Adham Khaled,0-100 Pushups Trainer;Toca Kitchen 2,com.zenlabs.challenge.pushups;com.tocaboca.tocakitchen2,2
Adham Magdy,Microsoft Remote Desktop;Your Phone Companion,com.microsoft.rdc.android;com.microsoft.appmanager,2
Adham Mohamed,EA SPORTS™ FIFA 19 Companion;Hotspot Shield Free VPN Proxy & Wi-Fi Security;Mini Militia - Doodle Army 2,com.ea.gp.fifaultimate;hotspotshield.android.vpn;com.appsomniacs.da2,3
Adham Mohammed,Candy Crush Soda Saga;Disney Crossy Road,com.king.candycrushsodasaga;com.disney.disneycrossyroad_goo,2
Adham Nabil,Asphalt Nitro;Hockey Stars,com.gameloft.android.ANMP.GloftAGHM;com.miniclip.hockeystars,2
Adham Tamer,Disney Crossy Road;Google Duo - High Quality Video Calls;Google Duo - High Quality Video Calls,com.disney.disneycrossyroad_goo;com.google.android.apps.tachyon;com.google.android.apps.tachyon,3
Adhar Parida,Extreme Car Driving Racing 3D;Mini Militia - Doodle Army 2,com.aim.racinggt;com.appsomniacs.da2,2
Adhar Setiawan,Airport City;EA SPORTS UFC®,com.gameinsight.airport;com.ea.game.easportsufc_row,2
Adharita Cassalett,Candy Crush Jelly Saga;Candy Crush Soda Saga,com.king.candycrushjellysaga;com.king.candycrushsodasaga,2
Adharsh Adharsh,Google Duo - High Quality Video Calls;Mini Militia - Doodle Army 2,com.google.android.apps.tachyon;com.appsomniacs.da2,2
Adharsh Adhi,Google Duo - High Quality Video Calls;Mini Militia - Doodle Army 2,com.google.android.apps.tachyon;com.appsomniacs.da2,2
Adharsh Athru,Adobe Acrobat Reader: PDF Viewer;Google Duo - High Quality Video Calls,com.adobe.reader;com.google.android.apps.tachyon,2
Adharsh Kesavan,Adobe Photoshop Express:Photo Editor Collage Maker;Can Knockdown 3;Mini Militia - Doodle Army 2,com.adobe.psmobile;pl.idreams.CanKnockdown3;com.appsomniacs.da2,3
Adharsh Ps,MX Player;Mini Militia - Doodle Army 2,com.mxtech.videoplayer.ad;com.appsomniacs.da2,2
Adharsh Raju,Google Play Movies & TV;Google Play Music,com.google.android.videos;com.google.android.music,2
Adhe GG,Google Duo - High Quality Video Calls;Video Downloader - for Instagram Repost App,com.google.android.apps.tachyon;com.popularapp.videodownloaderforinstagram,2
Adhe Putra99,Asphalt 8: Airborne - Fun Real Car Racing Game;Candy Crush Soda Saga;Google Play Movies & TV,com.gameloft.android.ANMP.GloftA8HM;com.king.candycrushsodasaga;com.google.android.videos,3
Adheraj Singh,Contacts;Maps - Navigate & Explore,com.google.android.contacts;com.google.android.apps.maps,2
Adhesh Chakravarthy,Candy Crush Jelly Saga;Castle Clash: Heroes of the Empire US;Mini Militia - Doodle Army 2,com.king.candycrushjellysaga;com.igg.castleclash;com.appsomniacs.da2,3
AdhesiveOlies Games,Block Craft 3D: Building Simulator Games For Free;Castle Clash: Heroes of the Empire US,com.fungames.blockcraft;com.igg.castleclash,2
Adhi Achaiah,Airport City;Google Photos,com.gameinsight.airport;com.google.android.apps.photos,2
Adhi Badoet,Adobe Photoshop Express:Photo Editor Collage Maker;Google Play Movies & TV,com.adobe.psmobile;com.google.android.videos,2
Adhi Candra,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adhi Kesavan,Chess Free;Google Photos,uk.co.aifactory.chessfree;com.google.android.apps.photos,2
Adhi Kurniawan,Google Duo - High Quality Video Calls;MX Player,com.google.android.apps.tachyon;com.mxtech.videoplayer.ad,2
Adhi Lakshmi,Candy Crush Saga;Google Duo - High Quality Video Calls,com.king.candycrushsaga;com.google.android.apps.tachyon,2
Adhi Mithan,Google Photos;Mini Militia - Doodle Army 2,com.google.android.apps.photos;com.appsomniacs.da2,2
Adhi Wardhana,EA SPORTS UFC®;Google Duo - High Quality Video Calls,com.ea.game.easportsufc_row;com.google.android.apps.tachyon,2
Adhi Wibowo,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adhi rockzz,Google Photos;Video Downloader - for Instagram Repost App,com.google.android.apps.photos;com.popularapp.videodownloaderforinstagram,2
Adhikar Shivrayan,Candy Crush Saga;Candy Crush Soda Saga,com.king.candycrushsaga;com.king.candycrushsodasaga,2
Adhikari Bikash,Candy Crush Soda Saga;Mini Militia - Doodle Army 2,com.king.candycrushsodasaga;com.appsomniacs.da2,2
Adhikari Vishnu,Google Photos;Papa Pear Saga,com.google.android.apps.photos;com.midasplayer.apps.papapearsaga,2
Adhil Adhil,Adobe Acrobat Reader: PDF Viewer;Mini Militia - Doodle Army 2,com.adobe.reader;com.appsomniacs.da2,2
Adhil K,Google Duo - High Quality Video Calls;Google Play Movies & TV;Google Play Music,com.google.android.apps.tachyon;com.google.android.videos;com.google.android.music,3
Adhil Mansoor,2 Cars;Asphalt Nitro;Chess Free;Google Play Music,com.ketchapp.twocars;com.gameloft.android.ANMP.GloftAGHM;uk.co.aifactory.chessfree;com.google.android.music,4
Adhil Shajahan,Asphalt Nitro;Candy Crush Soda Saga,com.gameloft.android.ANMP.GloftAGHM;com.king.candycrushsodasaga,2
Adhima Ntlakana,Candy Crush Jelly Saga;Candy Crush Saga,com.king.candycrushjellysaga;com.king.candycrushsaga,2
Adhimanyu Vijayan,Adobe Lightroom - Photo Editor;MX Player,com.adobe.lrmobile;com.mxtech.videoplayer.ad,2
Adhinpada Murasing,Adobe Lightroom - Photo Editor;Google Duo - High Quality Video Calls,com.adobe.lrmobile;com.google.android.apps.tachyon,2
Adhir kumar singh,Google Duo - High Quality Video Calls;Mini Militia - Doodle Army 2,com.google.android.apps.tachyon;com.appsomniacs.da2,2
Adhiraj Bhowmik,Google Duo - High Quality Video Calls;Google Play Music,com.google.android.apps.tachyon;com.google.android.music,2
Adhiraj Malik,Google Photos;Google Play Movies & TV,com.google.android.apps.photos;com.google.android.videos,2
Adhiraj Singh,Castle Clash: Heroes of the Empire US;Clipboard Manager;Google Duo - High Quality Video Calls;Google Photos;Google Photos;Mini Militia - Doodle Army 2;Mini Militia - Doodle Army 2,com.igg.castleclash;devdnua.clipboard;com.google.android.apps.tachyon;com.google.android.apps.photos;com.google.android.apps.photos;com.appsomniacs.da2;com.appsomniacs.da2,7
Adhirajasa Rio,Glory of Generals :Pacific HD;Glory of Generals :Pacific;Glory of Generals HD;Glory of Generals,com.easytech.ggphd;com.easytech.ggp;com.easytech.gogh;com.easytech.gog,4
Adhish Aryal,Adobe Photoshop Express:Photo Editor Collage Maker;Mini Militia - Doodle Army 2,com.adobe.psmobile;com.appsomniacs.da2,2
Adhithan Anand,Google Duo - High Quality Video Calls;Google Photos;Google Play Music,com.google.android.apps.tachyon;com.google.android.apps.photos;com.google.android.music,3
Adhithya Sriram,EA SPORTS UFC®;Mini Militia - Doodle Army 2,com.ea.game.easportsufc_row;com.appsomniacs.da2,2
Adhitya Dwi Prayoga,101-in-1 Games HD;Asphalt Nitro;Google Play Music,com.nordcurrent.Games101HD;com.gameloft.android.ANMP.GloftAGHM;com.google.android.music,3
Adhitya Nugraha,Google Photos;Hotspot Shield Free VPN Proxy & Wi-Fi Security,com.google.android.apps.photos;hotspotshield.android.vpn,2
Adhitya Pratama,My Boo - Your Virtual Pet Game;Video Downloader - for Instagram Repost App,br.com.tapps.myboo;com.popularapp.videodownloaderforinstagram,2
Adhitya Putra,Adobe Photoshop Express:Photo Editor Collage Maker;Google Photos,com.adobe.psmobile;com.google.android.apps.photos,2
Adhitya Valsan,EA SPORTS UFC®;Mini Militia - Doodle Army 2,com.ea.game.easportsufc_row;com.appsomniacs.da2,2
Adhiya Patel,Adobe Photoshop Express:Photo Editor Collage Maker;Google Photos,com.adobe.psmobile;com.google.android.apps.photos,2
Adhora Aktar,Google Photos;Google Sheets,com.google.android.apps.photos;com.google.android.apps.docs.editors.sheets,2
Adhyan Chaurasiya tech-guru,Adobe Acrobat Reader: PDF Viewer;Facebook Pages Manager,com.adobe.reader;com.facebook.pages.app,2
Adi 123,Google Photos;Google Play Music,com.google.android.apps.photos;com.google.android.music,2
Adi Adeel,Candy Crush Soda Saga;Ketchapp Summer Sports,com.king.candycrushsodasaga;com.ketchapp.summersports,2
Adi Adi,Adobe Photoshop Express:Photo Editor Collage Maker;EA SPORTS UFC®;Google Photos;Mini Militia - Doodle Army 2,com.adobe.psmobile;com.ea.game.easportsufc_row;com.google.android.apps.photos;com.appsomniacs.da2,4
Adi Ardiansyah,Candy Crush Jelly Saga;EA SPORTS UFC®,com.king.candycrushjellysaga;com.ea.game.easportsufc_row,2
Adi Bagus Indrianto,Google Maps Go - Directions;Google Play Music,com.google.android.apps.mapslite;com.google.android.music,2
Adi Belinyu,Hotspot Shield Free VPN Proxy & Wi-Fi Security;Ravensword: Shadowlands 3d RPG,hotspotshield.android.vpn;com.crescentmoongames.ravensword2,2
Adi Boy,Asphalt Nitro;Hotspot Shield Free VPN Proxy & Wi-Fi Security,com.gameloft.android.ANMP.GloftAGHM;hotspotshield.android.vpn,2
Adi Cahyadi,Contacts;Google Photos,com.google.android.contacts;com.google.android.apps.photos,2
Adi Ch,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adi Chauhan,Google Photos;Mini Militia - Doodle Army 2,com.google.android.apps.photos;com.appsomniacs.da2,2
Adi Christian2003,The Great Tournament;Trainyard Express,org.hostedgames.greattournament;com.noodlecake.trainyardexpress,2
Adi Damarpati,Asphalt Nitro;Google Play Music,com.gameloft.android.ANMP.GloftAGHM;com.google.android.music,2
Adi Dhillon,Candy Crush Soda Saga;Mini Militia - Doodle Army 2,com.king.candycrushsodasaga;com.appsomniacs.da2,2
Adi ERisAdi,Android Accessibility Suite;Fortress Under Siege;Glory of Generals :Pacific;Glory of Generals;Glory of Generals2: ACE;Google Play Movies & TV;Google Play Music,com.google.android.marvin.talkback;com.easytech.fortress;com.easytech.ggp;com.easytech.gog;com.easytech.gog2.android;com.google.android.videos;com.google.android.music,7
Adi Eka Putra,Candy Crush Saga;Google Photos,com.king.candycrushsaga;com.google.android.apps.photos,2
Adi Eko,Candy Crush Soda Saga;Castle Clash: Heroes of the Empire US;Hotspot Shield Free VPN Proxy & Wi-Fi Security,com.king.candycrushsodasaga;com.igg.castleclash;hotspotshield.android.vpn,3
Adi Fahmi,DEER HUNTER CLASSIC;Google Photos;Google Play Music,com.glu.deerhunt2;com.google.android.apps.photos;com.google.android.music,3
Adi Guna,Asphalt 8: Airborne - Fun Real Car Racing Game;BLOOD & GLORY;Modern Combat 4: Zero Hour,com.gameloft.android.ANMP.GloftA8HM;com.glu.gladiator;com.gameloft.android.ANMP.GloftM4HM,3
Adi Gunawan,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adi Heer,Candy Crush Jelly Saga;Candy Crush Soda Saga,com.king.candycrushjellysaga;com.king.candycrushsodasaga,2
Adi Isnain,Facebook Ads Manager;Facebook Pages Manager;Google Duo - High Quality Video Calls;Google Photos;Google Photos,com.facebook.adsmanager;com.facebook.pages.app;com.google.android.apps.tachyon;com.google.android.apps.photos;com.google.android.apps.photos,5
Adi Jain,EA SPORTS UFC®;MX Player,com.ea.game.easportsufc_row;com.mxtech.videoplayer.ad,2
Adi Jakate,Asphalt 8: Airborne - Fun Real Car Racing Game;Mini Militia - Doodle Army 2,com.gameloft.android.ANMP.GloftA8HM;com.appsomniacs.da2,2
Adi K,Google Duo - High Quality Video Calls;Google Photos;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos;com.google.android.apps.photos,3
Adi Kristian,Block! Hexa Puzzle™;Google Play Music,com.bitmango.go.blockhexapuzzle;com.google.android.music,2
Adi Kumar,Basketball Stars;Google Duo - High Quality Video Calls,com.miniclip.basketballstars;com.google.android.apps.tachyon,2
Adi Kurniawan,Candy Crush Soda Saga;Maps - Navigate & Explore;Reversi Free,com.king.candycrushsodasaga;com.google.android.apps.maps;uk.co.aifactory.rrfree,3
Adi Leo,Asphalt Nitro;Google Duo - High Quality Video Calls,com.gameloft.android.ANMP.GloftAGHM;com.google.android.apps.tachyon,2
Adi Manea,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adi Maryan,Audio Player;Google Play Music;Virus Cleaner 2019 - Antivirus,music.musicplayer;com.google.android.music;com.ehawk.antivirus.applock.wifi,3
Adi Maulana,Google Photos;Jewel Mania™,com.google.android.apps.photos;com.teamlava.jewel,2
Adi Mauricio,Candy Crush Jelly Saga;Candy Crush Soda Saga,com.king.candycrushjellysaga;com.king.candycrushsodasaga,2
Adi Mishra,Google Play Music;Mini Militia - Doodle Army 2,com.google.android.music;com.appsomniacs.da2,2
Adi N,EA SPORTS UFC®;Samsung Smart View,com.ea.game.easportsufc_row;com.samsung.smartviewad,2
Adi Naqvi,Candy Crush Soda Saga;Maps - Navigate & Explore,com.king.candycrushsodasaga;com.google.android.apps.maps,2
Adi Narayana,Candy Crush Saga;Google Photos;MX Player,com.king.candycrushsaga;com.google.android.apps.photos;com.mxtech.videoplayer.ad,3
Adi Nugroho,Candy Crush Jelly Saga;Deck Heroes: Legacy;Google Photos;Hotspot Shield Free VPN Proxy & Wi-Fi Security;Mine Quest 2 - Mining RPG;Mini Militia - Doodle Army 2;Video Downloader - for Instagram Repost App,com.king.candycrushjellysaga;com.igg.bzbee.deckheroes;com.google.android.apps.photos;hotspotshield.android.vpn;br.com.tapps.minequest2;com.appsomniacs.da2;com.popularapp.videodownloaderforinstagram,7
Adi Nurrakhman,Google Play Music;Microsoft Office Lens - PDF Scanner,com.google.android.music;com.microsoft.office.officelens,2
Adi Pandey,Candy Crush Jelly Saga;Mini Militia - Doodle Army 2,com.king.candycrushjellysaga;com.appsomniacs.da2,2
Adi Pascu,Adobe Acrobat Reader: PDF Viewer;Google Docs;Google Photos,com.adobe.reader;com.google.android.apps.docs.editors.docs;com.google.android.apps.photos,3
Adi Patil,Google Photos;Mini Militia - Doodle Army 2;Mini Militia - Doodle Army 2,com.google.android.apps.photos;com.appsomniacs.da2;com.appsomniacs.da2,3
Adi Pramono,Asphalt Nitro;城堡爭霸 - 陣營守護神,com.gameloft.android.ANMP.GloftAGHM;com.igg.castleclash_tw,2
Adi Prasetya,Candy Crush Soda Saga;Google Play Music,com.king.candycrushsodasaga;com.google.android.music,2
Adi Prasetyo,Adobe Photoshop Express:Photo Editor Collage Maker;Google Duo - High Quality Video Calls,com.adobe.psmobile;com.google.android.apps.tachyon,2
Adi Pratama,EA SPORTS UFC®;Google Photos;Heroes of Order & Chaos;Samsung Smart Switch Mobile,com.ea.game.easportsufc_row;com.google.android.apps.photos;com.gameloft.android.ANMP.GloftHOHM;com.sec.android.easyMover,4
Adi Purnomo,Castle Clash: Pasukan Perkasa;Google Duo - High Quality Video Calls;Google Photos,com.igg.castleclash_id;com.google.android.apps.tachyon;com.google.android.apps.photos,3
Adi Putra,Asphalt Nitro;EA SPORTS UFC®;Google Photos;Google Photos;MX Player;Video Downloader - for Instagram Repost App,com.gameloft.android.ANMP.GloftAGHM;com.ea.game.easportsufc_row;com.google.android.apps.photos;com.google.android.apps.photos;com.mxtech.videoplayer.ad;com.popularapp.videodownloaderforinstagram,6
Adi Repulse,Airport City;Hotspot Shield Free VPN Proxy & Wi-Fi Security,com.gameinsight.airport;hotspotshield.android.vpn,2
Adi Respati,Google Docs;Google Photos,com.google.android.apps.docs.editors.docs;com.google.android.apps.photos,2
Adi Roy,Google Duo - High Quality Video Calls;Trusted Contacts,com.google.android.apps.tachyon;com.google.android.apps.emergencyassist,2
Adi S,Google Photos;Real Racing 3;Transport Empire: Steam Tycoon,com.google.android.apps.photos;com.ea.games.r3_na;com.gameinsight.transportempiregp,3
Adi Saputra Wahid,Adobe Photoshop Express:Photo Editor Collage Maker;Airport City,com.adobe.psmobile;com.gameinsight.airport,2
Adi Saputra,Adobe Photoshop Express:Photo Editor Collage Maker;Asphalt 8: Airborne - Fun Real Car Racing Game;Asphalt Nitro;Block Craft 3D: Building Simulator Games For Free;Castle Clash: Heroes of the Empire US;Google Photos;Google Photos;Google Play Movies & TV;Hotspot Shield Free VPN Proxy & Wi-Fi Security;My Boo - Your Virtual Pet Game,com.adobe.psmobile;com.gameloft.android.ANMP.GloftA8HM;com.gameloft.android.ANMP.GloftAGHM;com.fungames.blockcraft;com.igg.castleclash;com.google.android.apps.photos;com.google.android.apps.photos;com.google.android.videos;hotspotshield.android.vpn;br.com.tapps.myboo,10
Adi Seshadri,Adobe Photoshop Express:Photo Editor Collage Maker;Microsoft PowerPoint: Slideshows and Presentations,com.adobe.psmobile;com.microsoft.office.powerpoint,2
Adi Shah,Asphalt Nitro;Google Photos;Solitaire,com.gameloft.android.ANMP.GloftAGHM;com.google.android.apps.photos;com.kathleenOswald.solitaireGooglePlay,3
Adi Sharma,Adobe Lightroom - Photo Editor;Google Photos;Google Photos,com.adobe.lrmobile;com.google.android.apps.photos;com.google.android.apps.photos,3
Adi Sucipto,Candy Crush Saga;Candy Crush Soda Saga;Flight Alert Simulator 3D Free,com.king.candycrushsaga;com.king.candycrushsodasaga;com.fungames.landsimww,3
Adi Surya,Adobe Acrobat Reader: PDF Viewer;Adobe Photoshop Mix - Cut-out,com.adobe.reader;com.adobe.photoshopmix,2
Adi Suryo,EA SPORTS UFC®;Microsoft Office Lens - PDF Scanner,com.ea.game.easportsufc_row;com.microsoft.office.officelens,2
Adi Susanto,Block! Hexa Puzzle™;Google Play Music,com.bitmango.go.blockhexapuzzle;com.google.android.music,2
Adi Syaifudin,Hotspot Shield Basic - Free VPN Proxy & Privacy;Hotspot Shield Free VPN Proxy & Wi-Fi Security,hssb.android.free.app;hotspotshield.android.vpn,2
Adi Tiwari,Mini Militia - Doodle Army 2;Virus Cleaner 2019 - Antivirus,com.appsomniacs.da2;com.ehawk.antivirus.applock.wifi,2
